rule;description;status;date_added;date_removed;filename;projectname
57;Source files should have a sufficient density of comment lines;OPEN;5-22-18;;airavata-django-portal/airavata/model/appcatalog/gatewaygroups/ttypes.py;airavata-django-portal
58;Source files should not have any duplicated blocks;OPEN;5-22-18;;airavata-django-portal/airavata/model/appcatalog/gatewaygroups/ttypes.py;airavata-django-portal
14;Docstrings should be defined;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/__init__.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/__init__.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/__init__.py;airavata-django-portal
14;Docstrings should be defined;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/__init__.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/__init__.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/__init__.py;airavata-django-portal
14;Docstrings should be defined;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/constants.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/constants.py;airavata-django-portal
14;Docstrings should be defined;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/constants.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/constants.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;CLOSED;2-22-17;11-10-2017;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;CLOSED;2-22-17;11-10-2017;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
14;Docstrings should be defined;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
58;Source files should not have any duplicated blocks;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;CLOSED;11-23-17;12-1-2017;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;CLOSED;11-23-17;12-1-2017;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/gatewayprofile/ttypes.py;airavata-django-portal
14;Docstrings should be defined;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/__init__.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/__init__.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/__init__.py;airavata-django-portal
14;Docstrings should be defined;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/constants.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/constants.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;CLOSED;2-23-18;5-4-2018;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;CLOSED;2-23-18;5-4-2018;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
14;Docstrings should be defined;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
20;Functions should not be too complex;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
58;Source files should not have any duplicated blocks;OPEN;2-23-18;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;CLOSED;5-4-2018;10-5-2018;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;CLOSED;5-4-2018;10-5-2018;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;OPEN;5-4-2018;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;OPEN;5-4-2018;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-5-2018;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
50;Lines should not be too long;OPEN;10-5-2018;;airavata-django-portal/airavata/model/appcatalog/groupresourceprofile/ttypes.py;airavata-django-portal
14;Docstrings should be defined;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/parallelism/__init__.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/parallelism/__init__.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/parallelism/__init__.py;airavata-django-portal
14;Docstrings should be defined;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/parallelism/__init__.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/parallelism/__init__.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/parallelism/__init__.py;airavata-django-portal
14;Docstrings should be defined;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/parallelism/constants.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;CLOSED;11-10-2017;11-23-17;airavata-django-portal/airavata/model/appcatalog/parallelism/constants.py;airavata-django-portal
14;Docstrings should be defined;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/parallelism/constants.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;12-1-2017;;airavata-django-portal/airavata/model/appcatalog/parallelism/constants.py;airavata-django-portal
14;Docstrings should be defined;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/parallelism/ttypes.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;2-22-17;;airavata-django-portal/airavata/model/appcatalog/parallelism/ttypes.py;airavata-django-portal
14;Docstrings should be defined;OPEN;11-21-18;;airavata-django-portal/airavata/model/appcatalog/parser/__init__.py;airavata-django-portal
56;Lines should have sufficient coverage by tests;OPEN;11-21-18;;airavata-django-portal/airavata/model/appcatalog/parser/__init__.py;airavata-django-portal
57;Source files should have a sufficient density of comment lines;OPEN;11-21-18;;airavata-django-portal/airavata/model/appcatalog/parser/__init__.py;airavata-django-portal
14;Docstrings should be defined;OPEN;11-21-18;;airavata-django-portal/airavata/model/appcatalog/parser/constants.py;airavata-django-portal
